Date,Open,High,Low,Close,Adj Close,Volume
2001-01-26,275000.000000,277500.000000,266000.000000,266000.000000,146969.359375,193900
2001-01-29,260000.000000,264000.000000,252000.000000,257000.000000,141996.703125,274500
2001-01-30,259500.000000,264000.000000,252000.000000,253000.000000,139786.640625,297400
2001-01-31,254000.000000,265000.000000,253000.000000,265000.000000,146416.843750,316700
2001-02-01,260000.000000,268500.000000,259000.000000,266000.000000,146969.359375,195100
2001-02-02,265000.000000,266000.000000,255000.000000,261000.000000,144206.765625,199000
2001-02-05,253000.000000,256000.000000,249000.000000,249500.000000,137852.859375,223600
2001-02-06,248000.000000,256000.000000,248000.000000,256000.000000,141444.203125,135200
2001-02-07,256000.000000,256000.000000,250500.000000,254500.000000,140615.390625,167700
2001-02-08,255000.000000,262000.000000,255000.000000,260000.000000,143654.265625,258200
2001-02-09,259000.000000,259000.000000,252000.000000,255000.000000,140891.687500,175100
2001-02-12,252000.000000,257500.000000,247000.000000,257000.000000,141996.703125,165500
2001-02-13,257000.000000,257000.000000,250000.000000,252000.000000,139234.109375,117700
2001-02-14,248000.000000,249500.000000,244500.000000,248000.000000,137024.062500,270800
2001-02-15,246500.000000,250500.000000,242000.000000,242000.000000,133708.953125,279600
2001-02-16,243000.000000,246500.000000,243000.000000,245000.000000,135366.531250,157000
2001-02-19,240000.000000,240000.000000,235000.000000,236500.000000,130670.140625,177200
2001-02-20,232000.000000,235000.000000,226500.000000,233000.000000,128736.312500,295600
2001-02-21,225500.000000,228000.000000,212500.000000,214000.000000,118238.476563,464200
2001-02-22,208000.000000,210000.000000,199000.000000,205000.000000,113265.851563,623300
2001-02-23,204500.000000,216500.000000,204500.000000,212500.000000,117409.742188,456800
2001-02-26,210500.000000,213000.000000,204500.000000,212500.000000,117409.742188,218700
2001-02-27,213000.000000,221000.000000,206000.000000,208000.000000,114923.390625,226200
2001-02-28,205000.000000,215000.000000,203000.000000,212500.000000,117409.742188,189400
2001-03-01,212500.000000,212500.000000,212500.000000,212500.000000,117409.742188,0
2001-03-02,210000.000000,211000.000000,205000.000000,208500.000000,115199.648438,265500
2001-03-05,205500.000000,222500.000000,205500.000000,222500.000000,122934.882813,202300
2001-03-06,224500.000000,226000.000000,217500.000000,221000.000000,122106.117188,220600
2001-03-07,224500.000000,226000.000000,217500.000000,217500.000000,120172.328125,173500
2001-03-08,219000.000000,223500.000000,218000.000000,223500.000000,123487.421875,245400
2001-03-09,219500.000000,219500.000000,213000.000000,214500.000000,118514.765625,162300
2001-03-12,208500.000000,210000.000000,205000.000000,205000.000000,113265.851563,134000
2001-03-13,197000.000000,205000.000000,196500.000000,205000.000000,113265.851563,149800
2001-03-14,null,null,null,null,null,null
2001-03-15,201000.000000,207500.000000,199500.000000,206000.000000,113818.367188,163900
2001-03-16,206500.000000,208500.000000,202500.000000,205000.000000,113265.851563,121500
2001-03-19,203000.000000,208500.000000,201000.000000,206500.000000,114094.640625,125600
2001-03-20,207000.000000,209000.000000,202500.000000,203000.000000,112160.820313,123500
2001-03-21,199000.000000,203000.000000,198500.000000,202000.000000,111608.289063,169100
2001-03-22,200000.000000,201000.000000,198500.000000,199000.000000,109950.765625,159700
2001-03-23,199000.000000,202500.000000,197000.000000,198000.000000,109398.250000,231500
2001-03-26,198000.000000,199000.000000,195000.000000,197500.000000,109121.984375,198600
2001-03-27,198000.000000,198000.000000,192500.000000,193000.000000,106635.671875,164700
2001-03-28,195000.000000,196000.000000,182000.000000,184500.000000,101939.265625,299400
2001-03-29,182000.000000,184500.000000,179000.000000,182000.000000,100557.976563,339100
2001-03-30,180000.000000,188500.000000,180000.000000,183000.000000,101110.515625,396100
2001-04-02,183500.000000,184000.000000,176500.000000,178000.000000,98347.929688,239800
2001-04-03,171500.000000,174000.000000,166000.000000,166000.000000,91717.687500,520100
2001-04-04,163500.000000,169000.000000,161000.000000,165000.000000,91165.203125,585600
2001-04-05,165000.000000,165000.000000,165000.000000,165000.000000,91165.203125,0
2001-04-06,182000.000000,182000.000000,173500.000000,173500.000000,95861.601563,606200
2001-04-09,171000.000000,174000.000000,167000.000000,168000.000000,92822.742188,221200
2001-04-10,170000.000000,175500.000000,169500.000000,171500.000000,94756.554688,244100
2001-04-11,181000.000000,190000.000000,179000.000000,190000.000000,104978.117188,510300
2001-04-12,193000.000000,195500.000000,186000.000000,190000.000000,104978.117188,404700
2001-04-13,190500.000000,192000.000000,186500.000000,192000.000000,106083.125000,221200
2001-04-16,188000.000000,192500.000000,182500.000000,183500.000000,101386.765625,136600
2001-04-17,183500.000000,192500.000000,181500.000000,189000.000000,104425.601563,282000
2001-04-18,192500.000000,199500.000000,187500.000000,199500.000000,110227.007813,409500
2001-04-19,215000.000000,228500.000000,210000.000000,216000.000000,119343.523438,1101300
2001-04-20,219000.000000,222500.000000,211500.000000,216000.000000,119343.523438,407900
2001-04-23,216000.000000,218000.000000,210000.000000,215000.000000,118791.023438,259000
2001-04-24,207000.000000,223000.000000,203000.000000,218000.000000,120448.601563,323100
2001-04-25,216000.000000,223000.000000,213500.000000,222000.000000,122658.617188,271400
2001-04-26,216000.000000,223000.000000,213500.000000,222000.000000,122658.617188,271400
2001-04-27,219000.000000,222000.000000,213000.000000,216500.000000,119619.804688,124000
2001-04-30,218000.000000,226500.000000,218000.000000,226500.000000,125144.960938,228000
2001-05-01,226500.000000,226500.000000,226500.000000,226500.000000,125144.960938,0
2001-05-02,240000.000000,240000.000000,228500.000000,234000.000000,129288.812500,304900
2001-05-03,234000.000000,235500.000000,228500.000000,233500.000000,129012.578125,337600
2001-05-04,233000.000000,237000.000000,228500.000000,234500.000000,129565.078125,508000
